,NID,Quarter,Herd,Lact,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,HRxCodes,AllRxCodes,Pregnant,DSLB,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
224,Y210R0149,11.0,2K0054J,1,0,,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,9999999,0.8525149190110828,1.8656716417910446,0.5524861878453038,,,,,,
225,Y210R0159,22.0,2K0054J,1,0,,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,9999999,0.5882352941176471,4.25531914893617,0.37359900373599003,,,,,,
226,Z109W0107,11.0,2K0054J,7,108,,139,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,4.0,4.0,4.0,7.415224551109894,0.7520557987497931,4.0,4.0,4.0,58491,58491,0,70.0,1.0,3950.0,8.281470857895167,1.0,1.0,1.0,1.0,2452.0,7.804659297056102,1.0,1.0,1.0,1.0,938.0,6.843749949006225,1.0,1.0,0.0,1.0,838.0,6.731018100482083,1.0,1.0,0.0,,,,,,,2019,2,9999999,0.7556675062972292,0.0,0.7566204287515763,17.57075471698113,0.0,17.591499409681226,13.325471698113208,0.0,13.34120425029516
227,Z119W0017,12.0,2K0054J,7,97,282.0,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,9.19806534110057,,6.0,1.0,1.0,58491,58491,0,,1.0,9878.0,9.19806534110057,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,131.0,3.715204807609343,0.0,0.0,0.0,2019,10,9999999,1.521555367709214,2.083333333333333,1.4977973568281937,11.947626841243862,20.0,10.371819960861057,9.819967266775777,13.0,9.197651663405088
228,Z119W0017,11.0,2K0054J,7,97,282.0,35,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,9.19806534110057,,6.0,1.0,1.0,58491,58491,0,,1.0,9878.0,9.19806534110057,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,131.0,3.715204807609343,0.0,0.0,0.0,2019,10,58491,1.6992353440951573,5.263157894736842,1.6407599309153715,12.096774193548388,20.0,10.576923076923077,9.838709677419356,13.0,9.230769230769232
229,Z119W0028,21.0,2K0054J,8,114,281.0,41,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,5.598421958998375,,13.0,9.0,9.0,58491,58491,0,,,,,,,,1.0,270.0,5.598421958998375,1.0,1.0,0.0,,,,,,,,,,,,,12.0,455.0,4.933888354923626,8.0,8.0,0.0,2020,11,9999999,0.8979591836734694,,0.8979591836734694,23.13296903460838,22.807017543859647,23.170731707317074,18.397085610200364,17.543859649122805,18.495934959349594
230,Z119W0028,22.0,2K0054J,8,114,281.0,125,0,0.0,0,2.0,0.0,0.0,0.0,0.0,2,1,2,3.0,3.0,3.0,6.087694443652995,0.46189398313859054,15.0,11.0,11.0,58491,58491,0,34.0,1.0,468.0,6.148468295917647,1.0,1.0,0.0,,,,,,,1.0,676.0,6.516193076042964,1.0,1.0,0.0,1.0,270.0,5.598421958998375,1.0,1.0,0.0,12.0,455.0,4.933888354923626,8.0,8.0,0.0,2021,2,58491,1.24282982791587,,1.24282982791587,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
231,Z119W0035,22.0,2K0054J,5,123,,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,11,9999999,1.4941302027748131,6.25,1.4115092290988056,10.733695652173914,9.900990099009901,10.881801125703564,8.967391304347826,8.91089108910891,8.818011257035648
232,Z119W0067,12.0,2K0054J,8,103,282.0,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,8.395703293828527,,25.0,7.0,5.0,46337,46337,0,,1.0,4428.0,8.395703293828527,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,24.0,1218.0,4.311969642087757,6.0,4.0,2.0,2022,4,9999999,2.071428571428571,5.970149253731343,1.8754688672168043,25.65217391304348,25.0,25.71428571428571,18.985507246376812,18.333333333333332,19.047619047619047
233,Z119W0067,22.0,2K0054J,8,103,282.0,53,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,2.0,2.0,2.0,8.089046814707993,0.43367775176184065,26.0,8.0,6.0,46337,46337,0,,1.0,2398.0,7.7823903355874595,1.0,1.0,1.0,1.0,4428.0,8.395703293828527,1.0,1.0,1.0,,,,,,,,,,,,,24.0,1218.0,4.311969642087757,6.0,4.0,2.0,2022,5,46337,1.2056737588652482,,1.2056737588652482,35.16260162601626,13.043478260869565,36.247334754797436,27.439024390243905,8.695652173913043,28.35820895522388
234,Z119W0082,21.0,2K0054J,7,100,290.0,334,0,260.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,7.0,0.0,0.0,4.292741945341821,0.49918416071744126,13.0,1.0,0.0,58491,58491,1,260.0,,,,,,,,,,,,,1.0,103.0,4.634728988229636,0.0,0.0,0.0,6.0,135.0,4.235744104860518,0.0,0.0,0.0,6.0,166.0,3.7844131332704087,1.0,0.0,0.0,2020,8,9999999,1.1363636363636365,1.82648401826484,0.9077155824508321,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
235,Z119W0167,22.0,2K0054J,6,96,284.0,102,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,2.0,7.317827099961257,1.0904176140227377,7.0,3.0,2.0,58491,58491,0,25.0,1.0,3258.0,8.08886878916199,1.0,1.0,1.0,1.0,697.0,6.546785410760524,1.0,1.0,0.0,,,,,,,,,,,,,6.0,160.0,4.51729694451406,1.0,0.0,0.0,2019,12,9999999,0.8628127696289906,,0.8628127696289906,10.21671826625387,,10.21671826625387,7.5851393188854495,,7.5851393188854495
236,Z119W0167,22.0,2K0054J,7,100,275.0,145,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,2,4.0,4.0,4.0,5.925185970915317,0.45450178481373427,16.0,12.0,11.0,58491,58491,0,30.0,1.0,333.0,5.808142489980444,1.0,1.0,0.0,1.0,644.0,6.467698726104354,1.0,1.0,0.0,1.0,217.0,5.37989735354046,1.0,1.0,0.0,1.0,422.0,6.045005314036012,1.0,1.0,0.0,13.0,3258.0,5.694793308493918,8.0,7.0,1.0,2021,2,58491,1.24282982791587,,1.24282982791587,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
237,Z119W0177,22.0,2K0054J,6,118,286.0,78,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,1.9459101490553132,,9.0,2.0,1.0,12001,12001,0,,1.0,7.0,1.9459101490553132,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.0,419.0,4.136561531891012,2.0,1.0,0.0,2019,11,9999999,1.4431239388794566,0.0,1.4443500424808835,11.82548794489093,20.0,10.765239948119326,9.414466130884042,13.0,8.949416342412452
238,Z119W0196,22.0,2K0054J,9,100,283.0,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,21.0,2.0,1.0,86320,86320,0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,519.0,4.17493575511046,2.0,1.0,0.0,2021,10,9999999,1.2534818941504178,5.4945054945054945,0.966542750929368,21.695760598503743,26.573426573426573,18.992248062015506,17.70573566084788,20.97902097902098,15.891472868217054
239,Z119W0204,21.0,2K0054J,5,88,,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,8.355379895253634,,1.0,1.0,1.0,58491,58491,0,,1.0,4253.0,8.355379895253634,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,3,9999999,4.511278195488721,4.545454545454546,4.3478260869565215,53.73134328358209,54.54545454545454,0.0,43.28358208955223,43.93939393939394,0.0
240,Z119W0204,22.0,2K0054J,6,104,281.0,200,0,88.0,0,1.0,0.0,0.0,0.0,0.0,1,1,2,4.0,1.0,1.0,4.162711294982632,2.1667518274255793,11.0,6.0,5.0,58491,58491,1,88.0,1.0,1646.0,7.406103381237015,1.0,1.0,1.0,,,,,,,,,,,,,3.0,25.0,3.081580599564505,0.0,0.0,0.0,7.0,4253.0,5.6130921661702535,5.0,4.0,1.0,2019,10,58491,0.7048458149779736,1.0638297872340425,0.6724303554274735,15.749525616698293,21.890547263681594,11.96319018404908,12.523719165085389,15.422885572139302,10.736196319018406
241,Z119W0204,22.0,2K0054J,9,73,285.0,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,2.0,2.0,2.0,8.080293006489612,0.9161405544512641,27.0,16.0,13.0,46337,46337,0,,1.0,6174.0,8.728102205062104,1.0,1.0,1.0,1.0,1690.0,7.432483807917119,1.0,1.0,1.0,,,,,,,,,,,,,25.0,4253.0,4.882135457702645,14.0,11.0,3.0,2022,5,58491,1.0623229461756374,,1.0623229461756374,27.95031055900621,21.686746987951807,28.87700534759358,21.73913043478261,15.66265060240964,22.63814616755793
242,Z129W0026,12.0,2K0054J,5,107,,312,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,6.0,2.0,2.0,4.527091479823816,0.9447532963545258,6.0,2.0,2.0,58491,58491,0,59.0,1.0,235.0,5.459585514144159,1.0,1.0,0.0,1.0,51.0,3.9318256327243257,0.0,0.0,0.0,,,,,,,4.0,327.0,4.442784433018603,1.0,1.0,0.0,,,,,,,2019,1,9999999,0.6764374295377678,,0.6764374295377678,18.13186813186813,100.0,18.019257221458044,13.736263736263737,100.0,13.617606602475929
243,Z129W0051,11.0,2K0054J,4,135,,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,4,9999999,1.1013215859030838,11.11111111111111,1.0011123470522802,19.12280701754386,19.230769230769234,19.10569105691057,13.859649122807017,17.94871794871795,13.211382113821138
244,Z129W0051,99,2K0054J,4,135,,89,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,1.0,5.71042701737487,,1.0,1.0,1.0,58491,58491,0,37.0,,,,,,,1.0,302.0,5.71042701737487,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2019,7,58491,0.7920792079207921,,0.7920792079207921,20.574162679425836,66.66666666666666,19.902912621359224,14.832535885167463,66.66666666666666,14.077669902912621
245,Z129W0053,11.0,2K0054J,4,91,,44,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,6.194405391104672,,1.0,1.0,1.0,58491,58491,0,,,,,,,,1.0,490.0,6.194405391104672,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2018,4,9999999,4.545454545454546,0.0,5.095541401273886,53.73134328358209,54.54545454545454,0.0,43.28358208955223,43.93939393939394,0.0
246,Z129W0053,11.0,2K0054J,4,91,,198,0,82.0,0,2.0,0.0,0.0,0.0,0.0,2,2,2,4.0,4.0,4.0,6.337075792037339,0.2607546895274866,4.0,4.0,4.0,58491,58491,1,82.0,1.0,801.0,6.68586094706836,1.0,1.0,0.0,,,,,,,,,,,,,3.0,588.0,6.220814073693666,3.0,3.0,0.0,,,,,,,2018,9,58491,0.628930817610063,0.9345794392523363,0.5813953488372093,12.064965197215777,10.83743842364532,13.157894736842104,10.208816705336426,9.852216748768473,10.526315789473683
247,Z129W0053,21.0,2K0054J,6,60,274.0,50,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,1.0,1.0,1.0,7.5688956634069955,,13.0,6.0,6.0,58491,58491,0,,,,,,,,1.0,1937.0,7.5688956634069955,1.0,1.0,1.0,,,,,,,,,,,,,12.0,801.0,4.9576407644556815,5.0,5.0,0.0,2020,5,58491,1.1385199240986716,8.333333333333332,1.055662188099808,24.25,34.285714285714285,22.12121212121212,17.25,31.428571428571427,14.242424242424242
248,Z129W0057,12.0,2K0054J,7,83,,150,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,5.0,4.0,4.0,5.9860231884182244,1.343501210343218,14.0,10.0,8.0,58491,58491,0,,2.0,3933.0,6.523921198448738,1.0,1.0,1.0,,,,,,,1.0,222.0,5.402677381872279,1.0,1.0,0.0,2.0,353.0,5.739798081660684,2.0,2.0,0.0,9.0,537.0,4.8463328198512965,6.0,4.0,0.0,2021,2,9999999,0.8604206500956023,,0.8604206500956023,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
249,Z129W0060,11.0,2K0054J,5,124,,55,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,6,9999999,0.3472222222222222,,0.3472222222222222,24.635036496350367,16.666666666666664,24.723247232472325,17.335766423357665,16.666666666666664,17.343173431734318
250,Z129W0060,99,2K0054J,5,124,,71,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,6,58491,0.5412719891745602,,0.5412719891745602,23.142857142857142,33.33333333333333,23.01013024602026,16.428571428571427,33.33333333333333,16.208393632416787
251,Z129W0064,99,2K0054J,7,105,,28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,18.0,5.0,5.0,86320,86320,0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1133.0,4.5820547011987385,5.0,5.0,1.0,2021,5,9999999,0.5286343612334802,0.0,0.535236396074933,13.461538461538462,21.951219512195124,11.87214611872146,11.153846153846155,17.073170731707318,10.045662100456621
252,Z129W0065,12.0,2K0054J,7,103,283.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,19.0,9.0,9.0,86320,86320,0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,673.0,5.201747611854891,9.0,9.0,0.0,2021,10,9999999,0.9399855386840202,2.840909090909091,0.6628003314001657,26.443202979515828,27.77777777777778,25.54517133956386,21.042830540037244,22.22222222222222,20.24922118380062
253,Z129W0066,21.0,2K0054J,5,114,279.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,8.133000218583613,,7.0,1.0,1.0,58491,58491,0,,1.0,3405.0,8.133000218583613,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,73.0,3.8766638484157325,0.0,0.0,0.0,2019,4,9999999,1.4332965821389196,13.793103448275861,0.5889281507656066,19.081272084805654,19.230769230769234,19.057377049180328,13.780918727915195,17.94871794871795,13.114754098360656
254,Z129W0070,21.0,2K0054J,8,132,277.0,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,29.0,10.0,6.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,541.0,4.553612153126796,10.0,6.0,0.0,2022,9,9999999,1.2391573729863694,1.809954751131222,1.148600143575018,30.434782608695656,23.076923076923077,32.142857142857146,24.637681159420293,23.076923076923077,25.0
255,Z129W0075,12.0,2K0054J,4,87,,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,9999999,0.29455081001472755,0.49261083743842365,0.21008403361344538,16.666666666666664,33.33333333333333,11.11111111111111,8.333333333333332,0.0,11.11111111111111
256,Z129W0075,12.0,2K0054J,6,102,283.0,186,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,2,5.0,0.0,0.0,2.7085828245861068,0.9435728207051132,18.0,2.0,2.0,58491,58491,0,102.0,,,,,,,2.0,15.0,2.5053176470481278,0.0,0.0,0.0,,,,,,,3.0,47.0,2.844092942944759,0.0,0.0,0.0,13.0,1793.0,4.626516466309661,2.0,2.0,1.0,2021,3,58491,1.37524557956778,5.0,1.3026052104208417,15.789473684210526,,15.789473684210526,12.982456140350877,,12.982456140350877
257,Z129W0085,300.0,2K0054J,4,100,,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,0.0,5.14166355650266,,1.0,1.0,0.0,58491,58491,0,,1.0,171.0,5.14166355650266,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,4,9999999,7.142857142857142,5.88235294117647,7.766990291262135,53.73134328358209,54.54545454545454,0.0,43.28358208955223,43.93939393939394,0.0
258,Z129W0089,11.0,2K0054J,4,124,,118,0,2.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,3.0,0.0,0.0,3.906971589504254,0.12218659631282792,3.0,0.0,0.0,58491,58491,1,2.0,1.0,45.0,3.8066624897703196,0.0,0.0,0.0,,,,,,,1.0,48.0,3.871201010907891,0.0,0.0,0.0,1.0,57.0,4.04305126783455,0.0,0.0,0.0,,,,,,,2018,12,9999999,1.1943539630836049,,1.1943539630836049,15.632754342431761,100.0,15.422885572139302,11.41439205955335,100.0,11.194029850746269
259,Z129W0089,12.0,2K0054J,5,109,284.0,303,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,2,6.0,0.0,0.0,3.601216142190992,0.742797251869277,14.0,1.0,0.0,58491,58491,0,14.0,,,,,,,1.0,144.0,4.969813299576001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,3.32749671071399,0.0,0.0,0.0,8.0,168.0,4.157315579496871,1.0,0.0,0.0,2020,7,58491,1.4466546112115732,0.0,1.532567049808429,15.916955017301039,,15.916955017301039,11.072664359861593,,11.072664359861593
260,Z129W0089,12.0,2K0054J,5,109,284.0,526,0,98.0,0,3.0,0.0,0.0,0.0,0.0,2,2,3,11.0,4.0,1.0,4.300546574606361,0.9669747837480445,19.0,5.0,1.0,58491,58491,1,98.0,1.0,216.0,5.375278407684165,1.0,1.0,0.0,1.0,155.0,5.043425116919247,1.0,0.0,0.0,,,,,,,10.0,191.0,4.098589866229618,2.0,0.0,0.0,8.0,168.0,4.157315579496871,1.0,0.0,0.0,2021,3,58491,1.466275659824047,0.0,1.467710371819961,15.517241379310345,,15.517241379310345,13.218390804597702,,13.218390804597702
261,Z129W0089,21.0,2K0054J,6,141,277.0,240,0,158.0,0,1.0,0.0,0.0,0.0,0.0,1,1,4,6.0,3.0,2.0,4.7059801317107,0.7980474458933047,25.0,8.0,3.0,46337,46337,1,158.0,1.0,152.0,5.0238805208462765,1.0,0.0,0.0,,,,,,,1.0,282.0,5.641907070938114,1.0,1.0,0.0,4.0,242.0,4.392523299619954,1.0,1.0,0.0,20.0,216.0,4.240238787191839,5.0,1.0,0.0,2022,4,58491,1.4104372355430184,4.0,1.3639626704953338,29.411764705882355,25.0,30.136986301369863,22.35294117647059,18.333333333333332,23.013698630136986
262,Z129W0089,22.0,2K0054J,7,83,283.0,92,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,5,3.0,3.0,3.0,6.881457820795322,1.3907205350264389,30.0,12.0,7.0,46337,46337,0,,1.0,4794.0,8.475120414994329,1.0,1.0,1.0,1.0,521.0,6.255750041753367,1.0,1.0,0.0,1.0,370.0,5.91350300563827,1.0,1.0,0.0,,,,,,,28.0,3645.0,4.513669031178055,9.0,4.0,1.0,2022,11,46337,0.7119386637458927,0.0,0.7123287671232876,15.32608695652174,19.565217391304348,14.855072463768115,12.391304347826088,15.217391304347828,12.077294685990339
263,Z129W0090,21.0,2K0054J,6,104,,157,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,9999999,0.9365244536940687,,0.9365244536940687,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
264,Z129W0136,12.0,2K0054J,4,73,,65,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,4.31748811353631,,1.0,0.0,0.0,58491,58491,0,,1.0,75.0,4.31748811353631,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,5,9999999,1.7142857142857144,,1.7142857142857144,20.491803278688526,12.5,21.052631578947366,17.21311475409836,12.5,17.543859649122805
265,Z129W0159,12.0,2K0054J,4,100,,219,0,112.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,4.0,0.0,0.0,3.0641510374573304,0.8426427259228982,4.0,0.0,0.0,58491,58491,1,112.0,1.0,58.0,4.060443010546419,0.0,0.0,0.0,1.0,31.0,3.4339872044851463,0.0,0.0,0.0,,,,,,,2.0,13.0,2.381086967398878,0.0,0.0,0.0,,,,,,,2018,10,9999999,1.279317697228145,6.25,1.1037527593818985,10.733695652173914,9.900990099009901,10.881801125703564,8.967391304347826,8.91089108910891,8.818011257035648
266,Z129W0159,12.0,2K0054J,5,106,283.0,41,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,0.0,0.0,4.820281565605037,,6.0,0.0,0.0,58491,58491,0,,1.0,124.0,4.820281565605037,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,6.0,130.0,3.4248277200569808,0.0,0.0,0.0,2019,5,58491,0.3468208092485549,,0.3468208092485549,24.635036496350367,16.666666666666664,24.723247232472325,17.335766423357665,16.666666666666664,17.343173431734318
267,Z129W0165,11.0,2K0054J,6,96,282.0,173,0,82.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,3.0,0.0,0.0,3.6063193160087934,0.5354753537196424,11.0,7.0,6.0,58491,58491,1,82.0,,,,,,,,,,,,,1.0,61.0,4.110873864173311,0.0,0.0,0.0,2.0,39.0,3.354042041926535,0.0,0.0,0.0,8.0,7950.0,5.8221388719649685,7.0,6.0,1.0,2020,8,9999999,1.0356731875719216,1.7777777777777777,0.7763975155279503,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
268,Z129W0166,11.0,2K0054J,4,125,,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,10,9999999,0.7909604519774011,1.8867924528301887,0.6418485237483954,12.028301886792454,10.44776119402985,13.452914798206278,10.377358490566039,9.950248756218906,10.762331838565023
269,Z129W0177,11.0,2K0054J,3,119,,51,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.553876891600541,,1.0,0.0,0.0,58491,58491,0,17.0,1.0,95.0,4.553876891600541,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,12,9999999,1.425438596491228,,1.425438596491228,15.365853658536585,100.0,15.158924205378973,11.219512195121952,100.0,11.00244498777506
270,Z129W0177,21.0,2K0054J,3,119,,66,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,1,2,2.0,1.0,1.0,6.416279527285724,2.6338350659853833,2.0,1.0,1.0,58491,58491,0,32.0,1.0,95.0,4.553876891600541,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,1,58491,1.3172338090010975,,1.3172338090010975,15.632754342431761,100.0,15.422885572139302,11.41439205955335,100.0,11.194029850746269
271,Z129W0180,21.0,2K0054J,6,85,285.0,129,0,9.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,3.0,0.0,0.0,3.6937602130262266,0.5060913783960401,16.0,2.0,1.0,58491,58491,1,9.0,,,,,,,1.0,41.0,3.713572066704308,0.0,0.0,0.0,1.0,24.0,3.1780538303479458,0.0,0.0,0.0,1.0,66.0,4.189654742026425,0.0,0.0,0.0,13.0,538.0,4.078146030991913,2.0,1.0,0.0,2020,7,9999999,1.2237762237762237,0.0,1.2345679012345678,15.547703180212014,,15.547703180212014,10.60070671378092,,10.60070671378092
272,Z129W0180,22.0,2K0054J,6,85,285.0,257,0,137.0,0,2.0,0.0,0.0,0.0,0.0,2,1,2,5.0,0.0,0.0,3.758744894670734,0.37482923393066375,18.0,2.0,1.0,58491,58491,1,137.0,,,,,,,1.0,52.0,3.9512437185814275,0.0,0.0,0.0,1.0,43.0,3.7612001156935624,0.0,0.0,0.0,3.0,66.0,3.6937602130262266,0.0,0.0,0.0,13.0,538.0,4.078146030991913,2.0,1.0,0.0,2020,11,58491,0.9795918367346939,,0.9795918367346939,23.13296903460838,22.807017543859647,23.170731707317074,18.397085610200364,17.543859649122805,18.495934959349594
273,Z129W0192,21.0,2K0054J,6,0,281.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,14.0,9.0,9.0,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2284.0,5.48680690195081,9.0,9.0,1.0,2020,8,9999999,0.8264462809917356,1.3333333333333335,0.6430868167202572,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
274,Z129W0194,22.0,2K0054J,5,85,,55,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,2.0,5.982236155432699,0.48129800696226144,2.0,2.0,2.0,58491,58491,0,,1.0,282.0,5.641907070938114,1.0,1.0,0.0,1.0,557.0,6.322565239927284,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2018,11,9999999,1.3888888888888888,0.0,1.4145810663764962,10.733695652173914,9.900990099009901,10.881801125703564,8.967391304347826,8.91089108910891,8.818011257035648
275,Z129W0194,21.0,2K0054J,5,85,,60,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,2.0,5.982236155432699,0.48129800696226144,2.0,2.0,2.0,58491,58491,0,,1.0,282.0,5.641907070938114,1.0,1.0,0.0,1.0,557.0,6.322565239927284,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2018,11,58491,1.3874066168623265,0.0,1.3978494623655915,12.815884476534295,13.432835820895523,12.410501193317423,10.649819494584838,11.940298507462686,10.023866348448687
