,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
331,210031062,11,2K0084M,6,,,,89,282.0,196,0,86.0,0,0.0,0.0,0.0,0.0,0.0,5,4,11,1.0,1.0,1.0,7.368339686311381,99.0,6.0,2.0,2.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,1585.0,7.368339686311381,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,254.0,4.0654484375327495,1.0,1.0,0.0,2018,3,47941,0,1.0,,0.0,11.235955056179774,,11.235955056179774,38.88888888888889,,38.88888888888889,31.57894736842105,,31.57894736842105
332,210031062,22,2K0084M,6,,,,89,282.0,239,0,129.0,0,0.0,0.0,0.0,0.0,0.0,6,1,12,1.0,1.0,1.0,7.368339686311381,99.0,6.0,2.0,2.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,1585.0,7.368339686311381,1.0,1.0,1.0,,,,,,,5.0,254.0,4.0654484375327495,1.0,1.0,0.0,2018,4,47941,0,0.0,0.0,0.0,3.571428571428571,3.9473684210526314,3.508771929824561,,,,,,
333,210031081,21,2K0084M,4,,,,85,280.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,1.0,0.0,0.0,,,,,1,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,45.0,3.8066624897703196,0.0,0.0,0.0,2015,8,9999999,0,0.0,0.0,0.0,10.38961038961039,14.893617021276595,9.763313609467456,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
334,210031081,12,2K0084M,4,,,,85,280.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,1.0,0.0,0.0,,,,,1,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,45.0,3.8066624897703196,0.0,0.0,0.0,2015,9,49851,0,,0.0,0.0,10.579345088161208,15.686274509803921,9.826589595375722,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
336,210031085,22,2K0084M,2,,,,143,,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,2.0,0.0,0.0,,,,,0,0,7,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,3.044522437723423,99.0,1.0,3.044522437723423,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,99.0,4.361127117589841,0.0,0.0,0.0,2015,8,9999999,0,1.0,0.0,0.0,6.493506493506493,15.65217391304348,1.0362694300518136,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
337,210031085,22,2K0084M,2,,,,143,,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,2.0,0.0,0.0,,,,,0,0,6,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1,3.044522437723423,99.0,1.0,3.044522437723423,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,99.0,4.361127117589841,0.0,0.0,0.0,2015,8,49851,0,0.0,0.0,0.0,9.48509485094851,14.473684210526317,8.19112627986348,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
344,210031131,99,2K0084M,4,,,,104,284.0,255,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,6.3784261836515865,99.0,3.0,1.0,1.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,589.0,6.3784261836515865,1.0,1.0,0.0,,,,,,,2.0,60.0,3.9614929793555977,0.0,0.0,0.0,2017,1,9999999,0,0.0,0.0,0.0,6.4453125,,6.4453125,,,,,,
345,210031132,99,2K0084M,5,,,,89,287.0,66,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,4.0,0.0,0.0,,,,,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,8.23880116587155,99.0,1.0,8.23880116587155,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,98.0,3.634311298844033,0.0,0.0,0.0,2016,10,9999999,0,1.0,1.0,0.0,17.549668874172188,6.0606060606060606,18.21366024518389,,,,,,
346,210031132,99,2K0084M,5,,,,89,287.0,106,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,1.0,8.23880116587155,99.0,5.0,1.0,1.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,3785.0,8.23880116587155,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,98.0,3.634311298844033,0.0,0.0,0.0,2016,11,49851,0,0.0,0.0,0.0,13.410596026490065,,13.410596026490065,38.2183908045977,100.0,38.04034582132565,31.60919540229885,100.0,31.412103746397698
347,210031147,99,2K0084M,5,,,,85,275.0,259,0,172.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,6.0867747269123065,99.0,5.0,2.0,2.0,6.577861357721047,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,440.0,6.0867747269123065,1.0,1.0,0.0,4.0,1663.0,4.440367546613273,1.0,1.0,1.0,2017,4,9999999,0,0.0,0.0,0.0,6.626506024096386,1.639344262295082,7.322654462242563,,,,,,
348,210031194,12,2K0084M,5,,,,108,,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,5.0,0.0,0.0,,,,,0,0,3,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,110.0,4.252784631550722,0.0,0.0,0.0,2017,8,9999999,0,1.0,,0.0,3.356890459363958,4.424778761061947,3.090507726269316,,,,,,
349,210031194,12,2K0084M,5,,,,108,,36,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,5.0,0.0,0.0,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,110.0,4.252784631550722,0.0,0.0,0.0,2017,9,47941,0,1.0,,0.0,4.292527821939586,5.319148936170213,4.112149532710281,,,,,,
350,210031194,12,2K0084M,5,,,,108,,51,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,3,,,,,,5.0,0.0,0.0,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,110.0,4.252784631550722,0.0,0.0,0.0,2017,9,47941,0,0.0,0.0,0.0,5.341246290801187,4.444444444444445,5.405405405405405,,,,,,
351,210031194,99,2K0084M,5,,,,108,,194,0,45.0,0,0.0,0.0,0.0,0.0,0.0,4,,4,,,,,,5.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,110.0,4.252784631550722,0.0,0.0,0.0,2018,2,47941,0,0.0,0.0,0.0,8.444444444444445,,8.444444444444445,,,,,,
352,210031222,99,2K0084M,4,,,,88,284.0,170,0,58.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,2.0,1.0,5.266368003622921,0.1275879024914775,4.0,2.0,1.0,4.188620615494396,1.4893456371583187,2.0,3,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1,4.624972813284271,99.0,1.0,4.624972813284271,99.0,,0,1.0,177.0,5.176149732573829,1.0,0.0,0.0,,,,,,,,,,,,,1.0,212.0,5.356586274672012,1.0,1.0,0.0,2.0,44.0,3.7238756400239534,0.0,0.0,0.0,2016,1,9999999,0,1.0,0.0,0.0,3.767123287671233,,3.767123287671233,33.33333333333333,,33.33333333333333,24.019607843137255,,24.019607843137255
353,210031222,99,2K0084M,4,,,,88,284.0,246,0,134.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,2.0,1.0,5.266368003622921,0.1275879024914775,4.0,2.0,1.0,4.188620615494396,1.4893456371583187,2.0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,177.0,5.176149732573829,1.0,0.0,0.0,1.0,212.0,5.356586274672012,1.0,1.0,0.0,2.0,44.0,3.7238756400239534,0.0,0.0,0.0,2016,4,47941,0,0.0,0.0,0.0,7.975460122699387,18.571428571428573,5.078125,,,,,,
354,210031222,99,2K0084M,5,,,,124,277.0,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,3,,,,,,5.0,2.0,1.0,4.9344739331306915,99.0,1.0,0,1,0,2,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1,3.1354942159291497,99.0,2.0,4.188620615494396,1.4893456371583187,,1,,,,,,,,,,,,,,,,,,,,,,,,,5.0,212.0,4.521092020115605,2.0,1.0,0.0,2016,9,49851,0,1.0,0.0,0.0,13.321167883211679,11.594202898550725,13.569937369519833,,,,,,
355,210031222,99,2K0084M,5,,,,124,277.0,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,4,,,,,,5.0,2.0,1.0,4.9344739331306915,99.0,1.0,0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1,3.1354942159291497,99.0,2.0,4.188620615494396,1.4893456371583187,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,212.0,4.521092020115605,2.0,1.0,0.0,2016,9,"38696, 49851",0,1.0,0.0,0.0,19.73018549747049,22.22222222222222,19.525547445255476,,,,,,
356,210031222,99,2K0084M,5,,,,124,277.0,33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,,5,,,,,,5.0,2.0,1.0,4.9344739331306915,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,5.241747015059643,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,212.0,4.521092020115605,2.0,1.0,0.0,2016,10,"38696, 49851",0,0.0,0.0,0.0,19.5364238410596,3.571428571428571,20.3125,,,,,,
357,210031229,99,2K0084M,5,,,,107,283.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,,1,1,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,2.9444389791664403,99.0,1.0,2.9444389791664403,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,0.0,4.41988950276243,5.0,4.054054054054054,,,,,,
358,210031229,99,2K0084M,5,,,,107,283.0,316,0,209.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,0.0,0.0,2.9444389791664403,99.0,1.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,19.0,2.9444389791664403,0.0,0.0,0.0,,,,,,,2017,6,"49851, 47941",0,0.0,0.0,0.0,8.99581589958159,0.0,9.148936170212766,,,,,,
360,210031353,21,2K0084M,3,,,,125,,177,0,119.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,3.258096538021482,99.0,1.0,0.0,0.0,,,,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,26.0,3.258096538021482,0.0,0.0,0.0,,,,,,,2016,3,9999999,0,0.0,0.0,,1.7301038062283738,,1.7301038062283738,,,,,,
361,210031353,99,2K0084M,4,,,,0,281.0,228,0,99.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,1.0,0.0,0.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,3.258096538021482,0.0,0.0,0.0,2017,3,49851,0,1.0,,0.0,3.821656050955414,5.263157894736842,3.695150115473441,,,,,,
362,210031353,99,2K0084M,4,,,,0,281.0,313,0,184.0,0,0.0,0.0,0.0,0.0,0.0,2,,3,,,,,,1.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,3.258096538021482,0.0,0.0,0.0,2017,6,47941,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
363,210031361,99,2K0084M,4,,,,101,284.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,4.0,1.0,0.0,,,,,1,1,3,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,185.0,4.101749244953707,1.0,0.0,0.0,2016,4,9999999,0,1.0,,0.0,14.470284237726098,26.865671641791046,11.875,,,,,,
364,210031361,99,2K0084M,4,,,,101,284.0,96,0,18.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,4.0,1.0,0.0,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1,4.727387818712341,99.0,1.0,4.727387818712341,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,185.0,4.101749244953707,1.0,0.0,0.0,2016,7,"49851, 51755, 47941",0,0.0,0.0,0.0,3.4482758620689653,2.73972602739726,3.723404255319149,,,,,,
365,210031361,22,2K0084M,4,,,,101,284.0,477,0,399.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,1.0,0.0,0.0,4.727387818712341,99.0,5.0,1.0,0.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,113.0,4.727387818712341,0.0,0.0,0.0,4.0,185.0,4.101749244953707,1.0,0.0,0.0,2017,8,49851,0,1.0,,0.0,1.4925373134328357,1.639344262295082,1.440922190201729,,,,,,
367,210031368,99,2K0084M,4,,,,112,283.0,310,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,2.831480240067973,0.49012907173427367,4.0,1.0,0.0,4.248495242049359,99.0,1.0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,1.0,24.0,3.1780538303479458,0.0,0.0,0.0,,,,,,,1.0,12.0,2.4849066497880004,0.0,0.0,0.0,2.0,173.0,4.7550002105936855,1.0,0.0,0.0,2016,6,9999999,0,1.0,,0.0,10.75268817204301,,10.75268817204301,,,,,,
368,210031368,99,2K0084M,4,,,,112,283.0,350,0,16.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,0.0,0.0,2.831480240067973,0.49012907173427367,4.0,1.0,0.0,4.248495242049359,99.0,1.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,24.0,2.831480240067973,0.0,0.0,0.0,2.0,173.0,4.7550002105936855,1.0,0.0,0.0,2016,7,38696,0,0.0,0.0,0.0,3.225806451612903,3.3333333333333335,3.1914893617021276,,,,,,
369,210031368,99,2K0084M,5,,,,0,278.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,3,,,,,,4.0,1.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,173.0,3.7932402253308295,1.0,0.0,0.0,2017,4,49851,0,0.0,0.0,0.0,4.62962962962963,5.084745762711865,4.5738045738045745,,,,,,
370,210031373,21,2K0084M,2,,,,115,,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,1,0,0,2,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,9,9999999,0,0.0,0.0,,14.795918367346939,19.444444444444446,13.750000000000002,,,,,,
373,210031373,12,2K0084M,3,,,,0,999.0,43,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,4,,,,,,4.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,58.0,3.676466976952981,0.0,0.0,0.0,2017,9,49851,0,0.0,0.0,0.0,7.748538011695906,22.5,6.832298136645963,,,,,,
374,210031406,21,2K0084M,3,,,,102,,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,6.396373790789801,0.04715792315466296,2.0,4,1,1,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,,,,1.0,3.8501476017100584,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,9999999,0,0.0,0.0,1.0,2.3890784982935154,10.416666666666668,0.8163265306122449,18.620689655172416,,18.620689655172416,10.344827586206897,,10.344827586206897
375,210031406,99,2K0084M,4,,,,107,286.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,4.0,2.0,1.0,,,,0,0,0,3,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,6.429719478039138,99.0,1.0,6.429719478039138,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,329.0,4.904045661570098,2.0,1.0,0.0,2016,8,"47941, 49851",0,0.0,0.0,0.0,6.166219839142091,7.518796992481203,5.416666666666667,,,,,,
376,210031406,99,2K0084M,4,,,,107,286.0,185,0,72.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,2.0,2.0,6.396373790789801,0.04715792315466296,6.0,4.0,3.0,,,,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,580.0,6.363028103540465,1.0,1.0,0.0,,,,,,,,,,,,,1.0,620.0,6.429719478039138,1.0,1.0,0.0,4.0,329.0,4.904045661570098,2.0,1.0,0.0,2017,2,47941,0,1.0,,0.0,7.6923076923076925,,7.6923076923076925,44.16058394160584,,44.16058394160584,37.591240875912405,,37.591240875912405
377,210031406,99,2K0084M,4,,,,107,286.0,201,0,88.0,0,0.0,0.0,0.0,0.0,0.0,3,,3,2.0,2.0,2.0,6.396373790789801,0.04715792315466296,6.0,4.0,3.0,,,,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,580.0,6.363028103540465,1.0,1.0,0.0,,,,,,,,,,,,,1.0,620.0,6.429719478039138,1.0,1.0,0.0,4.0,329.0,4.904045661570098,2.0,1.0,0.0,2017,2,49851,0,0.0,0.0,0.0,4.967602591792657,,4.967602591792657,44.16058394160584,,44.16058394160584,37.591240875912405,,37.591240875912405
378,210031406,99,2K0084M,4,,,,107,286.0,325,0,212.0,0,0.0,0.0,0.0,0.0,0.0,4,,4,2.0,2.0,2.0,6.396373790789801,0.04715792315466296,6.0,4.0,3.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,620.0,6.396373790789801,2.0,2.0,0.0,4.0,329.0,4.904045661570098,2.0,1.0,0.0,2017,6,47941,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
379,210031411,22,2K0084M,4,,,,0,285.0,146,0,55.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,3.0,0.0,0.0,6.359573868672378,99.0,1.0,7,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2016,1,9999999,0,0.0,0.0,1.0,2.7472527472527473,,2.7472527472527473,,,,,,
380,210031411,99,2K0084M,5,,,,87,281.0,279,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,1.0,1.0,6.359573868672378,99.0,4.0,1.0,1.0,,,,,0,0,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,578.0,6.359573868672378,1.0,1.0,0.0,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2017,6,47941,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
381,210031411,21,2K0084M,5,,,,87,281.0,412,0,339.0,0,0.0,0.0,0.0,0.0,0.0,2,1,3,1.0,1.0,1.0,6.359573868672378,99.0,4.0,1.0,1.0,,,,,0,0,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,578.0,6.359573868672378,1.0,1.0,0.0,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2017,10,49851,0,1.0,,0.0,8.442503639010189,0.0,8.467153284671532,,,,,,
382,210031411,21,2K0084M,5,,,,87,281.0,421,0,348.0,0,0.0,0.0,0.0,0.0,0.0,3,2,4,1.0,1.0,1.0,6.359573868672378,99.0,4.0,1.0,1.0,,,,,1,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,578.0,6.359573868672378,1.0,1.0,0.0,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2017,10,47115,0,1.0,,0.0,7.860262008733625,,7.860262008733625,,,,,,
383,210031411,99,2K0084M,5,,,,87,281.0,427,0,354.0,0,0.0,0.0,0.0,0.0,0.0,3,,4,1.0,1.0,1.0,6.359573868672378,99.0,4.0,1.0,1.0,,,,,1,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,578.0,6.359573868672378,1.0,1.0,0.0,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2017,10,47115,0,,0.0,0.0,7.153284671532846,,7.153284671532846,,,,,,
384,210031411,21,2K0084M,5,,,,87,281.0,445,0,372.0,0,0.0,0.0,0.0,0.0,0.0,4,3,5,1.0,1.0,1.0,6.359573868672378,99.0,4.0,1.0,1.0,,,,,1,0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,578.0,6.359573868672378,1.0,1.0,0.0,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2017,11,47115,0,1.0,,0.0,5.401459854014599,,5.401459854014599,,,,,,
385,210031411,99,2K0084M,5,,,,87,281.0,448,0,375.0,0,0.0,0.0,0.0,0.0,0.0,4,,5,1.0,1.0,1.0,6.359573868672378,99.0,4.0,1.0,1.0,,,,,1,0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,578.0,6.359573868672378,1.0,1.0,0.0,3.0,42.0,3.5741286461338775,0.0,0.0,0.0,2017,11,47115,0,,0.0,0.0,5.022156573116692,,5.022156573116692,,,,,,
389,210031440,22,2K0084M,4,,,,128,285.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,2.0,0.0,0.0,7.099201743553092,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,3.9512437185814275,99.0,1.0,3.9512437185814275,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,59.0,3.963842522807889,0.0,0.0,0.0,2015,8,9999999,0,0.0,0.0,0.0,3.9568345323741005,10.309278350515463,0.5524861878453038,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
390,210031443,99,2K0084M,4,,,,89,287.0,70,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,3.0,2.0,1.0,6.207016760559139,0.2942698389390236,2.0,13,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,562.0,5.416593162634151,2.0,1.0,0.0,2015,10,9999999,0,1.0,,1.0,2.293577981651376,0.0,2.3094688221709005,,,,,,
391,210031443,300,2K0084M,4,,,,89,287.0,80,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,3.0,2.0,1.0,6.207016760559139,0.2942698389390236,2.0,13,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,562.0,5.416593162634151,2.0,1.0,0.0,2015,10,49851,0,1.0,,1.0,2.293577981651376,0.0,2.2988505747126435,23.046875,18.181818181818183,23.26530612244898,19.921875,18.181818181818183,20.0
392,210031443,99,2K0084M,4,,,,89,287.0,86,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,3.0,2.0,1.0,6.207016760559139,0.2942698389390236,2.0,13,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,562.0,5.416593162634151,2.0,1.0,0.0,2015,11,49851,0,,0.0,1.0,3.4403669724770642,,3.4403669724770642,23.046875,18.181818181818183,23.26530612244898,19.921875,18.181818181818183,20.0
